,index,date,mb_signal,vol_breadth_signal,fs_signal,hy_signal,valuation_spread_signal,audchf_signal,correlation_signal,PMI_signal,bfcius_signal,indpro_signal,close,market_vol_cross,market_cross,RM_Score,rm_score,technical_score,volatility_score,economic_growth_score,financial_conditions_score,sentiment_score,1M,3M
160,160,2016-02-04,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1915.45,,,1.5,12.5,,,1.5,0.0,,-0.03301574042653166,0.0012425278655145977
161,161,2016-02-05,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1880.05,,,1.5,12.5,,,1.5,0.0,,-0.014994282066966291,0.02006861519640446
162,162,2016-02-05,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1880.05,,,1.5,12.5,,,1.5,0.0,,-0.014994282066966291,0.02006861519640446
163,163,2016-02-05,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1880.05,,,1.5,12.5,,,1.5,0.0,,-0.014994282066966291,0.02006861519640446
164,164,2016-02-05,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1880.05,,,1.5,12.5,,,1.5,0.0,,-0.014994282066966291,0.02006861519640446
165,165,2016-02-05,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1880.05,,,1.5,12.5,,,1.5,0.0,,-0.014994282066966291,0.02006861519640446
166,166,2016-02-05,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1880.05,,,1.5,12.5,,,1.5,0.0,,-0.014994282066966291,0.02006861519640446
167,167,2016-02-05,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1880.05,,,1.5,12.5,,,1.5,0.0,,-0.014994282066966291,0.02006861519640446
168,168,2016-02-08,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1853.44,,,1.5,12.5,,,1.5,0.0,,-0.013143128453038777,0.04966980317679548
169,169,2016-02-08,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1853.44,,,1.5,12.5,,,1.5,0.0,,-0.013143128453038777,0.04966980317679548
170,170,2016-02-08,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1853.44,,,1.5,12.5,,,1.5,0.0,,-0.013143128453038777,0.04966980317679548
171,171,2016-02-08,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1853.44,,,1.5,12.5,,,1.5,0.0,,-0.013143128453038777,0.04966980317679548
172,172,2016-02-08,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1853.44,,,1.5,12.5,,,1.5,0.0,,-0.013143128453038777,0.04966980317679548
173,173,2016-02-08,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1853.44,,,1.5,12.5,,,1.5,0.0,,-0.013143128453038777,0.04966980317679548
174,174,2016-02-08,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1853.44,,,1.5,12.5,,,1.5,0.0,,-0.013143128453038777,0.04966980317679548
175,175,2016-02-09,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1852.21,,,1.5,12.5,,,1.5,0.0,,0.006786487493318782,0.03728518904443878
176,176,2016-02-09,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1852.21,,,1.5,12.5,,,1.5,0.0,,0.006786487493318782,0.03728518904443878
177,177,2016-02-09,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1852.21,,,1.5,12.5,,,1.5,0.0,,0.006786487493318782,0.03728518904443878
178,178,2016-02-09,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1852.21,,,1.5,12.5,,,1.5,0.0,,0.006786487493318782,0.03728518904443878
179,179,2016-02-09,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1852.21,,,1.5,12.5,,,1.5,0.0,,0.006786487493318782,0.03728518904443878
180,180,2016-02-09,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1852.21,,,1.5,12.5,,,1.5,0.0,,0.006786487493318782,0.03728518904443878
181,181,2016-02-09,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1852.21,,,1.5,12.5,,,1.5,0.0,,0.006786487493318782,0.03728518904443878
182,182,2016-02-10,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1851.86,,,1.5,12.5,,,1.5,0.0,,0.023608696121736994,0.042087414815374924
183,183,2016-02-10,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1851.86,,,1.5,12.5,,,1.5,0.0,,0.023608696121736994,0.042087414815374924
184,184,2016-02-10,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1851.86,,,1.5,12.5,,,1.5,0.0,,0.023608696121736994,0.042087414815374924
185,185,2016-02-10,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1851.86,,,1.5,12.5,,,1.5,0.0,,0.023608696121736994,0.042087414815374924
186,186,2016-02-10,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1851.86,,,1.5,12.5,,,1.5,0.0,,0.023608696121736994,0.042087414815374924
187,187,2016-02-10,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1851.86,,,1.5,12.5,,,1.5,0.0,,0.023608696121736994,0.042087414815374924
188,188,2016-02-10,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1851.86,,,1.5,12.5,,,1.5,0.0,,0.023608696121736994,0.042087414815374924
189,189,2016-02-11,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1829.08,,,1.5,12.5,,,1.5,0.0,,0.053436700417696326,0.06703916723161374
190,190,2016-02-11,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1829.08,,,1.5,12.5,,,1.5,0.0,,0.053436700417696326,0.06703916723161374
191,191,2016-02-11,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1829.08,,,1.5,12.5,,,1.5,0.0,,0.053436700417696326,0.06703916723161374
192,192,2016-02-11,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1829.08,,,1.5,12.5,,,1.5,0.0,,0.053436700417696326,0.06703916723161374
193,193,2016-02-11,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1829.08,,,1.5,12.5,,,1.5,0.0,,0.053436700417696326,0.06703916723161374
194,194,2016-02-11,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1829.08,,,1.5,12.5,,,1.5,0.0,,0.053436700417696326,0.06703916723161374
195,195,2016-02-11,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1829.08,,,1.5,12.5,,,1.5,0.0,,0.053436700417696326,0.06703916723161374
196,196,2016-02-12,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1864.78,,,1.5,12.5,,,1.5,0.0,,0.02844839605744376,0.044654061068865936
197,197,2016-02-12,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1864.78,,,1.5,12.5,,,1.5,0.0,,0.02844839605744376,0.044654061068865936
198,198,2016-02-12,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1864.78,,,1.5,12.5,,,1.5,0.0,,0.02844839605744376,0.044654061068865936
199,199,2016-02-12,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1864.78,,0.0,1.5,12.5,,,1.5,0.0,,0.02844839605744376,0.044654061068865936
200,200,2016-02-12,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1864.78,1.0,0.0,2.5,20.833333333333336,,,1.5,0.0,,0.02844839605744376,0.044654061068865936
201,201,2016-02-12,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1864.78,1.0,0.0,2.5,20.833333333333336,,,1.5,0.0,,0.02844839605744376,0.044654061068865936
202,202,2016-02-12,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1864.78,1.0,0.0,2.5,20.833333333333336,,,1.5,0.0,,0.02844839605744376,0.044654061068865936
203,203,2016-02-16,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1895.58,1.0,0.0,2.5,20.833333333333336,,,1.5,0.0,,0.011711455069160825,0.019334451724538182
204,204,2016-02-16,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1895.58,1.0,0.0,2.5,20.833333333333336,,,1.5,0.0,,0.011711455069160825,0.019334451724538182
205,205,2016-02-16,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1895.58,1.0,0.0,2.5,20.833333333333336,,,1.5,0.0,,0.011711455069160825,0.019334451724538182
206,206,2016-02-16,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1895.58,1.0,0.0,2.5,20.833333333333336,,,1.5,0.0,,0.011711455069160825,0.019334451724538182
207,207,2016-02-16,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1895.58,1.0,0.0,2.5,20.833333333333336,,,1.5,0.0,,0.011711455069160825,0.019334451724538182
208,208,2016-02-16,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1895.58,1.0,0.0,2.5,20.833333333333336,,,1.5,0.0,,0.011711455069160825,0.019334451724538182
209,209,2016-02-16,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1895.58,1.0,0.0,2.5,20.833333333333336,,,1.5,0.0,,0.011711455069160825,0.019334451724538182
210,210,2016-02-17,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1926.82,0.0,0.0,1.5,12.5,,,1.5,0.0,,0.009694730177183253,0.026743546361362336
211,211,2016-02-17,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1926.82,1.0,0.0,2.5,20.833333333333336,,,1.5,0.0,,0.009694730177183253,0.026743546361362336
212,212,2016-02-17,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1926.82,1.0,0.0,2.5,20.833333333333336,,,1.5,0.0,,0.009694730177183253,0.026743546361362336
213,213,2016-02-17,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1926.82,1.0,0.0,2.5,20.833333333333336,,,1.5,0.0,,0.009694730177183253,0.026743546361362336
214,214,2016-02-17,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1926.82,1.0,0.0,2.5,20.833333333333336,,,1.5,0.0,,0.009694730177183253,0.026743546361362336
215,215,2016-02-17,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1926.82,1.0,0.0,2.5,20.833333333333336,,,1.5,0.0,,0.009694730177183253,0.026743546361362336
216,216,2016-02-17,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1926.82,1.0,0.0,2.5,20.833333333333336,,,1.5,0.0,,0.009694730177183253,0.026743546361362336
217,217,2016-02-18,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1917.83,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,0.0017936939144762576,0.03578002221260501
218,218,2016-02-18,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1917.83,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,0.0017936939144762576,0.03578002221260501
219,219,2016-02-18,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1917.83,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,0.0017936939144762576,0.03578002221260501
220,220,2016-02-18,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1917.83,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,0.0017936939144762576,0.03578002221260501
221,221,2016-02-18,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1917.83,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,0.0017936939144762576,0.03578002221260501
222,222,2016-02-18,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1917.83,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,0.0017936939144762576,0.03578002221260501
223,223,2016-02-18,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1917.83,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,0.0017936939144762576,0.03578002221260501
224,224,2016-02-19,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1917.78,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.00626766365276521,0.03943100877055761
225,225,2016-02-19,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1917.78,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.00626766365276521,0.03943100877055761
226,226,2016-02-19,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1917.78,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.00626766365276521,0.03943100877055761
227,227,2016-02-19,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1917.78,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.00626766365276521,0.03943100877055761
228,228,2016-02-19,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1917.78,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.00626766365276521,0.03943100877055761
229,229,2016-02-19,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1917.78,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.00626766365276521,0.03943100877055761
230,230,2016-02-19,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1917.78,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.00626766365276521,0.03943100877055761
231,231,2016-02-22,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1945.5,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.003186841428938658,0.028008224106913504
232,232,2016-02-22,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1945.5,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.003186841428938658,0.028008224106913504
233,233,2016-02-22,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1945.5,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.003186841428938658,0.028008224106913504
234,234,2016-02-22,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1945.5,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.003186841428938658,0.028008224106913504
235,235,2016-02-22,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1945.5,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.003186841428938658,0.028008224106913504
236,236,2016-02-22,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1945.5,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.003186841428938658,0.028008224106913504
237,237,2016-02-22,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1945.5,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.003186841428938658,0.028008224106913504
238,238,2016-02-23,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1921.27,0.0,1.0,1.5,12.5,,,0.5,0.0,,0.013938696799512762,0.04189416375626531
239,239,2016-02-23,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1921.27,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.013938696799512762,0.04189416375626531
240,240,2016-02-23,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1921.27,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.013938696799512762,0.04189416375626531
241,241,2016-02-23,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1921.27,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.013938696799512762,0.04189416375626531
242,242,2016-02-23,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1921.27,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.013938696799512762,0.04189416375626531
243,243,2016-02-23,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1921.27,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.013938696799512762,0.04189416375626531
244,244,2016-02-23,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1921.27,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.013938696799512762,0.04189416375626531
245,245,2016-02-24,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1929.8,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.0012591978443361462,0.025629598922168206
246,246,2016-02-24,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1929.8,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.0012591978443361462,0.025629598922168206
247,247,2016-02-24,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1929.8,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.0012591978443361462,0.025629598922168206
248,248,2016-02-24,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1929.8,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.0012591978443361462,0.025629598922168206
249,249,2016-02-24,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1929.8,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.0012591978443361462,0.025629598922168206
250,250,2016-02-24,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1929.8,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.0012591978443361462,0.025629598922168206
251,251,2016-02-24,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1929.8,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.0012591978443361462,0.025629598922168206
252,252,2016-02-25,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1951.7,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.013654762514730745,0.019244760977609188
253,253,2016-02-25,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1951.7,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.013654762514730745,0.019244760977609188
254,254,2016-02-25,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1951.7,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.013654762514730745,0.019244760977609188
255,255,2016-02-25,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1951.7,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.013654762514730745,0.019244760977609188
256,256,2016-02-25,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1951.7,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.013654762514730745,0.019244760977609188
257,257,2016-02-25,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1951.7,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.013654762514730745,0.019244760977609188
258,258,2016-02-25,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1951.7,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.013654762514730745,0.019244760977609188
259,259,2016-02-26,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1948.05,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.019712019712019746,0.021313621313621356
260,260,2016-02-26,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1948.05,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.019712019712019746,0.021313621313621356
261,261,2016-02-26,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1948.05,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.019712019712019746,0.021313621313621356
262,262,2016-02-26,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1948.05,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.019712019712019746,0.021313621313621356
263,263,2016-02-26,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1948.05,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.019712019712019746,0.021313621313621356
264,264,2016-02-26,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1948.05,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.019712019712019746,0.021313621313621356
265,265,2016-02-26,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1948.05,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.019712019712019746,0.021313621313621356
266,266,2016-02-29,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1932.23,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.031657721906812375,0.04655760442597412
267,267,2016-02-29,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1932.23,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.031657721906812375,0.04655760442597412
268,268,2016-02-29,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1932.23,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.031657721906812375,0.04655760442597412
269,269,2016-02-29,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1932.23,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.031657721906812375,0.04655760442597412
270,270,2016-02-29,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1932.23,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.031657721906812375,0.04655760442597412
271,271,2016-02-29,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1932.23,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.031657721906812375,0.04655760442597412
272,272,2016-02-29,,,0.0,0.0,,0.0,,0.5,0.0,0.0,1932.23,1.0,1.0,2.5,20.833333333333336,,,0.5,0.0,,0.031657721906812375,0.04655760442597412
273,273,2016-03-01,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1978.35,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,0.010938408269517641,0.020870927793363192
274,274,2016-03-01,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1978.35,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,0.010938408269517641,0.020870927793363192
275,275,2016-03-01,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1978.35,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,0.010938408269517641,0.020870927793363192
276,276,2016-03-01,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1978.35,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,0.010938408269517641,0.020870927793363192
277,277,2016-03-01,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1978.35,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,0.010938408269517641,0.020870927793363192
278,278,2016-03-01,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1978.35,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,0.010938408269517641,0.020870927793363192
279,279,2016-03-01,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1978.35,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,0.010938408269517641,0.020870927793363192
280,280,2016-03-02,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1986.45,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,0.007707216391049432,0.014840544690276625
281,281,2016-03-02,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1986.45,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,0.007707216391049432,0.014840544690276625
282,282,2016-03-02,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1986.45,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,0.007707216391049432,0.014840544690276625
283,283,2016-03-02,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1986.45,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,0.007707216391049432,0.014840544690276625
284,284,2016-03-02,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1986.45,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,0.007707216391049432,0.014840544690276625
285,285,2016-03-02,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1986.45,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,0.007707216391049432,0.014840544690276625
286,286,2016-03-02,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1986.45,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,0.007707216391049432,0.014840544690276625
287,287,2016-03-03,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1993.4,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,-0.007093408247215827,0.01696598775960667
288,288,2016-03-03,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1993.4,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,-0.007093408247215827,0.01696598775960667
289,289,2016-03-03,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1993.4,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,-0.007093408247215827,0.01696598775960667
290,290,2016-03-03,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1993.4,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,-0.007093408247215827,0.01696598775960667
291,291,2016-03-03,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1993.4,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,-0.007093408247215827,0.01696598775960667
292,292,2016-03-03,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1993.4,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,-0.007093408247215827,0.01696598775960667
293,293,2016-03-03,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1993.4,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,-0.007093408247215827,0.01696598775960667
294,294,2016-03-04,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1999.99,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,-0.005365026825134178,0.02030010150050754
295,295,2016-03-04,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1999.99,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,-0.005365026825134178,0.02030010150050754
296,296,2016-03-04,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1999.99,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,-0.005365026825134178,0.02030010150050754
297,297,2016-03-04,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1999.99,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,-0.005365026825134178,0.02030010150050754
298,298,2016-03-04,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1999.99,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,-0.005365026825134178,0.02030010150050754
299,299,2016-03-04,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1999.99,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,-0.005365026825134178,0.02030010150050754
300,300,2016-03-04,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1999.99,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,-0.005365026825134178,0.02030010150050754
301,301,2016-03-07,,,0.0,0.0,,1.0,,0.5,0.0,0.0,2001.76,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,-0.006089641115818112,0.02388897769962428
302,302,2016-03-07,,,0.0,0.0,,1.0,,0.5,0.0,0.0,2001.76,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,-0.006089641115818112,0.02388897769962428
303,303,2016-03-07,,,0.0,0.0,,1.0,,0.5,0.0,0.0,2001.76,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,-0.006089641115818112,0.02388897769962428
304,304,2016-03-07,,,0.0,0.0,,1.0,,0.5,0.0,0.0,2001.76,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,-0.006089641115818112,0.02388897769962428
305,305,2016-03-07,,,0.0,0.0,,1.0,,0.5,0.0,0.0,2001.76,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,-0.006089641115818112,0.02388897769962428
306,306,2016-03-07,,,0.0,0.0,,1.0,,0.5,0.0,0.0,2001.76,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,-0.006089641115818112,0.02388897769962428
307,307,2016-03-07,,,0.0,0.0,,1.0,,0.5,0.0,0.0,2001.76,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,-0.006089641115818112,0.02388897769962428
308,308,2016-03-08,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1979.26,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,0.02168992451724394,0.03654901326758475
309,309,2016-03-08,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1979.26,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,0.02168992451724394,0.03654901326758475
310,310,2016-03-08,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1979.26,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,0.02168992451724394,0.03654901326758475
311,311,2016-03-08,,,0.0,0.0,,1.0,,0.5,0.0,0.0,1979.26,1.0,1.0,3.5,29.166666666666668,,,1.5,0.0,,0.02168992451724394,0.03654901326758475
